Status,Monitor,Total time (ms),Status2,Description,Step Number,Date,Time,Date_Time
Unconfirmed,GREEN,"67,374",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/1/2019,9:55:00,5/1/2019 9:55
Unconfirmed,GREEN,"67,374",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/1/2019,9:55:00,5/1/2019 9:55
Unconfirmed,Hinshroud,"49,503",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,10:00:00,5/1/2019 10:00
Unconfirmed,Hinshroud,"49,503",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,10:00:00,5/1/2019 10:00
Unconfirmed,Dbllawyers,"86,918",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,10:01:00,5/1/2019 10:01
Unconfirmed,Nair,"80,192",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,10:08:00,5/1/2019 10:08
Unconfirmed,Ockwen,"42,841",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/1/2019,10:09:00,5/1/2019 10:09
Unconfirmed,Dbllawyers,"87,399",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,10:15:00,5/1/2019 10:15
Unconfirmed,Relate20,"4,457",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,10:16:00,5/1/2019 10:16
Unconfirmed,Relate20,"4,457",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,10:16:00,5/1/2019 10:16
Unconfirmed,Nair,"87,672",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,10:17:00,5/1/2019 10:17
Unconfirmed,RelateC,"6,682",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,10:38:00,5/1/2019 10:38
Unconfirmed,Dbllawyers,"68,082",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,10:45:00,5/1/2019 10:45
Unconfirmed,RalUS1,"34,361",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,10:48:00,5/1/2019 10:48
Unconfirmed,Relate8,"27,233",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/1/2019,10:48:00,5/1/2019 10:48
Unconfirmed,ARC2,"104,864",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,10:51:00,5/1/2019 10:51
Unconfirmed,Hogen,"88,682",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,10:51:00,5/1/2019 10:51
Unconfirmed,Nair,"82,177",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,10:52:00,5/1/2019 10:52
Confirmed,ARC2,"79,373",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,10:52:00,5/1/2019 10:52
Confirmed,Hogen,"94,350",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,10:53:00,5/1/2019 10:53
Unconfirmed,Dbllawyers,"87,677",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,10:53:00,5/1/2019 10:53
Unconfirmed,EdJones,"86,909",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,10:54:00,5/1/2019 10:54
Confirmed,Nair,"88,124",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,10:54:00,5/1/2019 10:54
Confirmed,Dbllawyers,"83,572",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,10:55:00,5/1/2019 10:55
Confirmed,EdJones,"81,549",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,10:56:00,5/1/2019 10:56
Unconfirmed,Ockwen,"87,194",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,10:57:00,5/1/2019 10:57
Confirmed,Ockwen,"82,781",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,10:59:00,5/1/2019 10:59
Unconfirmed,Hogen,"82,628",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:00:00,5/1/2019 11:00
Unconfirmed,ARC2,"99,385",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:00:00,5/1/2019 11:00
Unconfirmed,Nair,"96,696",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:02:00,5/1/2019 11:02
Unconfirmed,Clarksvalley,"90,134",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:02:00,5/1/2019 11:02
Confirmed,ARC2,"84,088",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:02:00,5/1/2019 11:02
Unconfirmed,Dbllawyers,"84,568",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:02:00,5/1/2019 11:02
Confirmed,Hogen,"97,159",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:02:00,5/1/2019 11:02
Unconfirmed,EdJones,"84,632",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:03:00,5/1/2019 11:03
Confirmed,Dbllawyers,"42,657",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/1/2019,11:04:00,5/1/2019 11:04
Confirmed,EdJones,"85,899",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:05:00,5/1/2019 11:05
Unconfirmed,ARC2,"93,212",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:09:00,5/1/2019 11:09
Unconfirmed,Hogen,"135,551",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:09:00,5/1/2019 11:09
Confirmed,ARC2,"88,311",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:11:00,5/1/2019 11:11
Unconfirmed,Dbllawyers,"88,148",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:11:00,5/1/2019 11:11
Unconfirmed,EdJones,"95,023",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:11:00,5/1/2019 11:11
Unconfirmed,Coborn,"46,900",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,11:12:00,5/1/2019 11:12
Unconfirmed,Coborn,"46,900",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,11:12:00,5/1/2019 11:12
Unconfirmed,Ockwen,"85,820",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:12:00,5/1/2019 11:12
Unconfirmed,Nair,"124,343",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:12:00,5/1/2019 11:12
Confirmed,Hogen,"136,489",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:12:00,5/1/2019 11:12
Confirmed,Dbllawyers,"84,405",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:13:00,5/1/2019 11:13
Confirmed,EdJones,"84,247",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:13:00,5/1/2019 11:13
Confirmed,Ockwen,"84,207",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:14:00,5/1/2019 11:14
Confirmed,Nair,"144,970",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:15:00,5/1/2019 11:15
Unconfirmed,ARC2,"81,756",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:17:00,5/1/2019 11:17
Confirmed,ARC2,"85,262",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:19:00,5/1/2019 11:19
Unconfirmed,Dbllawyers,"29,785",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/1/2019,11:19:00,5/1/2019 11:19
Unconfirmed,Hogen,"112,036",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:19:00,5/1/2019 11:19
Unconfirmed,EdJones,"86,512",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:20:00,5/1/2019 11:20
Unconfirmed,Ockwen,"85,027",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:20:00,5/1/2019 11:20
Unconfirmed,Hinshroud,"55,928",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,11:20:00,5/1/2019 11:20
Unconfirmed,Hinshroud,"55,928",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,11:20:00,5/1/2019 11:20
Unconfirmed,Relate8,"100,970",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:21:00,5/1/2019 11:21
Confirmed,Dbllawyers,"118,261",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:22:00,5/1/2019 11:22
Unconfirmed,ARC2,"57,604",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,11:26:00,5/1/2019 11:26
Unconfirmed,Hogen,"86,858",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:28:00,5/1/2019 11:28
Unconfirmed,RelateC,"5,522",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,11:28:00,5/1/2019 11:28
Unconfirmed,EdJones,"111,612",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:29:00,5/1/2019 11:29
Confirmed,Hogen,"82,872",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:29:00,5/1/2019 11:29
Confirmed,EdJones,"47,909",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,11:31:00,5/1/2019 11:31
Unconfirmed,ARC2,"86,179",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:35:00,5/1/2019 11:35
Unconfirmed,Dbllawyers,"86,274",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:36:00,5/1/2019 11:36
Unconfirmed,Nair,"91,160",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:36:00,5/1/2019 11:36
Unconfirmed,WhiteUS,"38,421",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,11:36:00,5/1/2019 11:36
Unconfirmed,WhiteUS,"38,421",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,11:36:00,5/1/2019 11:36
Unconfirmed,Ockwen,"98,027",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:36:00,5/1/2019 11:36
Unconfirmed,IRIC01,"33,966",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/1/2019,11:36:00,5/1/2019 11:36
Unconfirmed,EdJones,"97,400",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:38:00,5/1/2019 11:38
Unconfirmed,ARC2,"35,005",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/1/2019,11:44:00,5/1/2019 11:44
Unconfirmed,Dbllawyers,"93,206",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:45:00,5/1/2019 11:45
Unconfirmed,Ockwen,"90,095",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:45:00,5/1/2019 11:45
Unconfirmed,EdJones,"90,793",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:46:00,5/1/2019 11:46
Unconfirmed,Nair,"149,027",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:46:00,5/1/2019 11:46
Confirmed,ARC2,"92,409",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:46:00,5/1/2019 11:46
Confirmed,Dbllawyers,"86,917",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:47:00,5/1/2019 11:47
Confirmed,Ockwen,"90,283",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:47:00,5/1/2019 11:47
Confirmed,EdJones,"119,913",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:49:00,5/1/2019 11:49
Unconfirmed,Hogen,"85,233",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:50:00,5/1/2019 11:50
Unconfirmed,ARC1,"8,090",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,11:51:00,5/1/2019 11:51
Confirmed,Hogen,"89,847",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:52:00,5/1/2019 11:52
Unconfirmed,Sayfar,"90,315",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:53:00,5/1/2019 11:53
Unconfirmed,Sayfar,"90,315",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:53:00,5/1/2019 11:53
Unconfirmed,ARC2,"81,081",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:53:00,5/1/2019 11:53
Unconfirmed,Dbllawyers,"83,964",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:54:00,5/1/2019 11:54
Unconfirmed,Ockwen,"86,071",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,11:54:00,5/1/2019 11:54
Unconfirmed,HSFNYC,"2,748",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,11:54:00,5/1/2019 11:54
Confirmed,ARC2,"96,799",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,11:55:00,5/1/2019 11:55
Unconfirmed,Hogen,"59,277",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,11:59:00,5/1/2019 11:59
Unconfirmed,ARC3,"9,748",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,12:01:00,5/1/2019 12:01
Unconfirmed,Ockwen,"80,054",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:02:00,5/1/2019 12:02
Unconfirmed,ARC1,"7,663",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,12:04:00,5/1/2019 12:04
Unconfirmed,GREEN,"30,066",7004,Step 3 (Enter password): Element for content check 'Synthetic monitoring' not found.,3,5/1/2019,12:06:00,5/1/2019 12:06
Unconfirmed,GREEN,"30,066",7004,Step 3 (Enter password): Element for content check 'Synthetic monitoring' not found.,3,5/1/2019,12:06:00,5/1/2019 12:06
Unconfirmed,Hogen,"82,508",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:07:00,5/1/2019 12:07
Unconfirmed,EdJones,"112,351",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:15:00,5/1/2019 12:15
Unconfirmed,ARC2,"103,983",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:15:00,5/1/2019 12:15
Unconfirmed,Dbllawyers,"101,597",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:15:00,5/1/2019 12:15
Unconfirmed,FOX,"84,546",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:16:00,5/1/2019 12:16
Unconfirmed,FOX,"84,546",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:16:00,5/1/2019 12:16
Confirmed,EdJones,"50,290",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,12:17:00,5/1/2019 12:17
Confirmed,ARC2,"83,077",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:17:00,5/1/2019 12:17
Unconfirmed,WhiteUS,"33,937",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,12:18:00,5/1/2019 12:18
Unconfirmed,WhiteUS,"33,937",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,12:18:00,5/1/2019 12:18
Unconfirmed,Cole,"8,903",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,12:19:00,5/1/2019 12:19
Unconfirmed,Hogen,"38,305",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/1/2019,12:22:00,5/1/2019 12:22
Unconfirmed,Nair,"33,396",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/1/2019,12:22:00,5/1/2019 12:22
Unconfirmed,IRIC01,"6,772",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,12:23:00,5/1/2019 12:23
Unconfirmed,Clarksvalley,"9,334",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,12:24:00,5/1/2019 12:24
Confirmed,Nair,"91,427",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:24:00,5/1/2019 12:24
Unconfirmed,Dbllawyers,"145,270",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:24:00,5/1/2019 12:24
Unconfirmed,FOX,"86,936",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:24:00,5/1/2019 12:24
Unconfirmed,FOX,"86,936",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:24:00,5/1/2019 12:24
Unconfirmed,EdJones,"123,260",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:24:00,5/1/2019 12:24
Unconfirmed,Ockwen,"98,699",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:25:00,5/1/2019 12:25
Confirmed,Ockwen,"91,614",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:27:00,5/1/2019 12:27
Unconfirmed,ARC3,"9,733",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,12:27:00,5/1/2019 12:27
Unconfirmed,ARC2,"84,050",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:30:00,5/1/2019 12:30
Unconfirmed,Hogen,"96,048",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:31:00,5/1/2019 12:31
Unconfirmed,Nair,"118,542",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:31:00,5/1/2019 12:31
Unconfirmed,Dbllawyers,"86,997",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:32:00,5/1/2019 12:32
Unconfirmed,EdJones,"80,724",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:32:00,5/1/2019 12:32
Unconfirmed,RalUS1,"65,285",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/1/2019,12:32:00,5/1/2019 12:32
Confirmed,ARC2,"79,457",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:32:00,5/1/2019 12:32
Confirmed,Hogen,"89,241",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:33:00,5/1/2019 12:33
Confirmed,Nair,"86,006",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:33:00,5/1/2019 12:33
Unconfirmed,Saullic,"43,802",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,12:33:00,5/1/2019 12:33
Unconfirmed,WhiteUS,"44,241",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,12:33:00,5/1/2019 12:33
Unconfirmed,WhiteUS,"44,241",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,12:33:00,5/1/2019 12:33
Confirmed,Dbllawyers,"80,874",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:34:00,5/1/2019 12:34
Confirmed,EdJones,"84,618",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:34:00,5/1/2019 12:34
Confirmed,RalUS1,"63,167",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/1/2019,12:34:00,5/1/2019 12:34
Unconfirmed,ARC3,"7,725",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,12:35:00,5/1/2019 12:35
Unconfirmed,Ockwen,"83,708",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:35:00,5/1/2019 12:35
Unconfirmed,RelateC,"6,873",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,12:37:00,5/1/2019 12:37
Unconfirmed,ARC1,"8,354",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,12:37:00,5/1/2019 12:37
Confirmed,Ockwen,"90,089",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:37:00,5/1/2019 12:37
Unconfirmed,ARC2,"83,527",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:39:00,5/1/2019 12:39
Unconfirmed,Hogen,"103,615",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:39:00,5/1/2019 12:39
Unconfirmed,RalUS1,"62,669",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/1/2019,12:40:00,5/1/2019 12:40
Unconfirmed,Dbllawyers,"84,395",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:40:00,5/1/2019 12:40
Confirmed,ARC2,"80,484",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:41:00,5/1/2019 12:41
Unconfirmed,Mandell,"9,207",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,12:41:00,5/1/2019 12:41
Unconfirmed,EdJones,"100,942",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:41:00,5/1/2019 12:41
Unconfirmed,Nair,"142,691",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:41:00,5/1/2019 12:41
Unconfirmed,Relate8,"26,370",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/1/2019,12:41:00,5/1/2019 12:41
Confirmed,RalUS1,"61,872",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/1/2019,12:41:00,5/1/2019 12:41
Confirmed,Hogen,"88,273",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:41:00,5/1/2019 12:41
Confirmed,Dbllawyers,"80,739",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:42:00,5/1/2019 12:42
Confirmed,EdJones,"88,069",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:43:00,5/1/2019 12:43
Confirmed,Nair,"113,324",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:44:00,5/1/2019 12:44
Unconfirmed,Ockwen,"84,019",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/1/2019,12:44:00,5/1/2019 12:44
Confirmed,Ockwen,"80,485",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:46:00,5/1/2019 12:46
Unconfirmed,RalUS1,"79,683",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/1/2019,12:48:00,5/1/2019 12:48
Unconfirmed,Dbllawyers,"9,696",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,12:48:00,5/1/2019 12:48
Unconfirmed,FOX,"72,774",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/1/2019,12:51:00,5/1/2019 12:51
Unconfirmed,FOX,"72,774",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/1/2019,12:51:00,5/1/2019 12:51
Confirmed,FOX,"35,759",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,12:53:00,5/1/2019 12:53
Confirmed,FOX,"35,759",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/1/2019,12:53:00,5/1/2019 12:53
Unconfirmed,IRIC01,"87,796",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/1/2019,12:57:00,5/1/2019 12:57
Unconfirmed,ARC1,"5,865",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/1/2019,13:09:00,5/1/2019 13:09
